article_a,article_b,hamming,title_a,title_b
155/2020/nd-cp+32,155/2020/nđ-cp+32,0,Điều 32. Điều kiện chào bán chứng khoán ra công chúng của công ty hình thành sau hợp nhất công ty không thuộc trường hợp cơ cấu lại doanh nghiệp,Điều 32. Điều kiện chào bán chứng khoán ra công chúng của công ty hình thành sau hợp nhất công ty không thuộc trường hợp cơ cấu lại doanh nghiệp
146/2018/nð-cp+20,146/2018/nđ-cp+20,0,"Điều 20. Quyền và trách nhiệm của cơ quan bảo hiểm xã hội trong thực hiện hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế","Điều 20. Quyền và trách nhiệm của cơ quan bảo hiểm xã hội trong thực hiện hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế"
91/2019/nd-cp+36,91/2019/nđ-cp+36,0,"Điều 36. Vi phạm quy định về cung cấp thông tin đất đai liên quan đến thanh tra, kiểm tra, thu thập chứng cứ để giải quyết tranh chấp đất đai","Điều 36. Vi phạm quy định về cung cấp thông tin đất đai liên quan đến thanh tra, kiểm tra, thu thập chứng cứ để giải quyết tranh chấp đất đai"
155/2020/nd-cp+35,155/2020/nđ-cp+35,0,"Điều 35. Hồ sơ đăng ký chào bán chứng khoán ra công chúng của công ty sau chia, tách công ty","Điều 35. Hồ sơ đăng ký chào bán chứng khoán ra công chúng của công ty sau chia, tách công ty"
19/2019/nđ+11,19/2019/nđ-cp+11,0,Điều 11. Chấm dứt dây họ,Điều 11. Chấm dứt dây họ
155/2020/nd-cp+69,155/2020/nđ-cp+69,0,"Điều 69. Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động","Điều 69. Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động"
136/2013/tt-btc+18,36/2019/tt-btc+18,0,Điều 18. Thiết bị quay số mở thưởng bằng lồng cầu,Điều 18. Thiết bị quay số mở thưởng bằng lồng cầu
146/2018/nð-cp+37,146/2018/nđ-cp+37,0,"Điều 37. Nguyên tắc ứng dụng công nghệ thông tin trong khám bệnh, chữa bệnh bảo hiểm y tế","Điều 37. Nguyên tắc ứng dụng công nghệ thông tin trong khám bệnh, chữa bệnh bảo hiểm y tế"
155/2020/nd-cp+18,155/2020/nđ-cp+18,0,Điều 18. Hồ sơ đăng ký chào bán thêm cổ phiếu ra công chúng với giá thấp hơn mệnh giá của công ty đại chúng,Điều 18. Hồ sơ đăng ký chào bán thêm cổ phiếu ra công chúng với giá thấp hơn mệnh giá của công ty đại chúng
155/2020/nd-cp+294,155/2020/nđ-cp+294,0,Điều 294. Đảm bảo quyền hợp pháp của người có quyền lợi liên quan đến công ty,Điều 294. Đảm bảo quyền hợp pháp của người có quyền lợi liên quan đến công ty
146/2018/nð-cp+33,146/2018/nđ-cp+33,0,"Điều 33. Mức chi cho khám bệnh, chữa bệnh trong công tác chăm sóc sức khỏe ban đầu","Điều 33. Mức chi cho khám bệnh, chữa bệnh trong công tác chăm sóc sức khỏe ban đầu"
155/2020/nd-cp+129,155/2020/nđ-cp+129,0,"Điều 129. Hủy bỏ niêm yết, giao dịch trên Sở giao dịch chứng khoán nước ngoài để niêm yết trên Sở giao dịch chứng khoán trong nước","Điều 129. Hủy bỏ niêm yết, giao dịch trên Sở giao dịch chứng khoán nước ngoài để niêm yết trên Sở giao dịch chứng khoán trong nước"
19/2019/nđ+20,19/2019/nđ-cp+20,0,Điều 20. Thứ tự lĩnh họ trong họ có lãi,Điều 20. Thứ tự lĩnh họ trong họ có lãi
19/2019/nđ+23,19/2019/nđ-cp+23,0,Điều 23. Trách nhiệm của chủ họ do không giao hoặc giao không đầy đủ các phần họ cho thành viên được lĩnh họ,Điều 23. Trách nhiệm của chủ họ do không giao hoặc giao không đầy đủ các phần họ cho thành viên được lĩnh họ
44/2019/nđ-cp+3,88/2018/nđ-cp+3,0,Điều 3. Kinh phí thực hiện,Điều 3. Kinh phí thực hiện
155/2020/nd-cp+236,155/2020/nđ-cp+236,0,Điều 236. Hồ sơ đề nghị điều chỉnh Giấy chứng nhận đăng ký lập quỹ đóng do tăng vốn,Điều 236. Hồ sơ đề nghị điều chỉnh Giấy chứng nhận đăng ký lập quỹ đóng do tăng vốn
226/2016/tt-btc+6,231/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
226/2016/tt-btc+6,244/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
226/2016/tt-btc+6,258/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
231/2016/tt-btc+6,244/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
231/2016/tt-btc+6,258/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
244/2016/tt-btc+6,258/2016/tt-btc+6,0,"Điều 6. Kê khai, nộp phí","Điều 6. Kê khai, nộp phí"
91/2019/nd-cp+6,91/2019/nđ-cp+6,0,Điều 6. Áp dụng mức phạt tiền,Điều 6. Áp dụng mức phạt tiền
155/2020/nd-cp+144,155/2020/nđ-cp+144,0,"Điều 144. Hồ sơ, trình tự, thủ tục chấp thuận cho tổ chức nước ngoài được sở hữu trên 49% vốn điều lệ của công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán","Điều 144. Hồ sơ, trình tự, thủ tục chấp thuận cho tổ chức nước ngoài được sở hữu trên 49% vốn điều lệ của công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán"
155/2020/nd-cp+1,155/2020/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
155/2020/nd-cp+218,155/2020/nđ-cp+218,0,Điều 218. Những thay đổi phải được Ủy ban Chứng khoán Nhà nước chấp thuận,Điều 218. Những thay đổi phải được Ủy ban Chứng khoán Nhà nước chấp thuận
155/2020/nd-cp+47,155/2020/nđ-cp+47,0,Điều 47. Hồ sơ công ty đại chúng đăng ký chào bán cổ phiếu ưu đãi kèm chứng quyền riêng lẻ,Điều 47. Hồ sơ công ty đại chúng đăng ký chào bán cổ phiếu ưu đãi kèm chứng quyền riêng lẻ
102/2017/nð-cp+43,102/2017/nđ-cp+43,0,"Điều 43. Hồ sơ đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký","Điều 43. Hồ sơ đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký"
155/2020/nd-cp+300,155/2020/nđ-cp+300,0,Điều 300. Tổ chức công bố thông tin,Điều 300. Tổ chức công bố thông tin
24/2020/nd-cp+18,24/2020/nđ-cp+18,0,Điều 18. Trách nhiệm quản lý nhà nước của Bộ Công an,Điều 18. Trách nhiệm quản lý nhà nước của Bộ Công an
102/2017/nð-cp+31,102/2017/nđ-cp+31,0,Điều 31. Tàu biển được thế chấp,Điều 31. Tàu biển được thế chấp
63/2019/nđ-+63,63/2019/nđ-cp+63,0,Điều 63. Thẩm quyền xử phạt của Thanh tra,Điều 63. Thẩm quyền xử phạt của Thanh tra
63/2019/nđ-+21,63/2019/nđ-cp+21,0,"Điều 21. Hành vi vi phạm quy định về xác lập quyền sở hữu toàn dân về tài sản, bảo quản, chuyển giao tài sản được xác lập quyền sở hữu toàn dân","Điều 21. Hành vi vi phạm quy định về xác lập quyền sở hữu toàn dân về tài sản, bảo quản, chuyển giao tài sản được xác lập quyền sở hữu toàn dân"
155/2020/nd-cp+219,155/2020/nđ-cp+219,0,Điều 219. Điều kiện đăng ký hoạt động đại lý phân phối chứng chỉ quỹ đại chúng,Điều 219. Điều kiện đăng ký hoạt động đại lý phân phối chứng chỉ quỹ đại chúng
155/2020/nd-cp+159,155/2020/nđ-cp+159,0,"Điều 159. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký trở thành thành viên bù trừ","Điều 159. Điều kiện, hồ sơ, trình tự, thủ tục đăng ký trở thành thành viên bù trừ"
102/2017/nð-cp+16,102/2017/nđ-cp+16,0,"Điều 16. Thời hạn giải quyết hồ sơ đăng ký, cung cấp thông tin về biện pháp bảo đảm","Điều 16. Thời hạn giải quyết hồ sơ đăng ký, cung cấp thông tin về biện pháp bảo đảm"
146/2018/nð-cp+17,146/2018/nđ-cp+17,0,"Điều 17. Nội dung hợp đồng, điều kiện ký hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế đối với cơ sở khám bệnh, chữa bệnh","Điều 17. Nội dung hợp đồng, điều kiện ký hợp đồng khám bệnh, chữa bệnh bảo hiểm y tế đối với cơ sở khám bệnh, chữa bệnh"
222/2016/tt-btc+5,223/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
222/2016/tt-btc+5,228/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
222/2016/tt-btc+5,243/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
222/2016/tt-btc+5,278/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
222/2016/tt-btc+5,279/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
223/2016/tt-btc+5,228/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
223/2016/tt-btc+5,243/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
223/2016/tt-btc+5,278/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
223/2016/tt-btc+5,279/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
228/2016/tt-btc+5,243/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
228/2016/tt-btc+5,278/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
228/2016/tt-btc+5,279/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
243/2016/tt-btc+5,278/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
243/2016/tt-btc+5,279/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
278/2016/tt-btc+5,279/2016/tt-btc+5,0,"Điều 5. Kê khai, nộp phí","Điều 5. Kê khai, nộp phí"
146/2018/nð-cp+3,146/2018/nđ-cp+3,0,Điều 3. Nhóm do ngân sách nhà nước đóng,Điều 3. Nhóm do ngân sách nhà nước đóng
155/2020/nd-cp+168,155/2020/nđ-cp+168,0,"Điều 168. Trình tự, thủ tục chấp thuận ngân hàng thương mại làm ngân hàng thanh toán","Điều 168. Trình tự, thủ tục chấp thuận ngân hàng thương mại làm ngân hàng thanh toán"
63/2019/nđ-+25,63/2019/nđ-cp+25,0,Điều 25. Hành vi vi phạm trong xử lý tài sản kết cấu hạ tầng,Điều 25. Hành vi vi phạm trong xử lý tài sản kết cấu hạ tầng
102/2017/nð-cp+13,102/2017/nđ-cp+13,0,Điều 13. Phương thức nộp hồ sơ đăng ký biện pháp bảo đảm,Điều 13. Phương thức nộp hồ sơ đăng ký biện pháp bảo đảm
155/2020/nd-cp+239,155/2020/nđ-cp+239,0,"Điều 239. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký lập quỹ đóng","Điều 239. Trình tự, thủ tục cấp, cấp lại, điều chỉnh Giấy chứng nhận đăng ký lập quỹ đóng"
63/2019/nđ-+2,63/2019/nđ-cp+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
05/2017/tt-byt+5,17/2020/tt-byt+5,0,Điều 5. Tổ chức thực hiện,Điều 5. Tổ chức thực hiện
24/2020/nd-cp+6,24/2020/nđ-cp+6,0,"Điều 6. Thực hiện biện pháp ngăn ngừa người chưa đủ 18 tuổi tiếp cận, truy cập, tìm kiếm thông tin và mua rượu, bia trong hoạt động bán rượu, bia theo hình thức thương mại điện tử","Điều 6. Thực hiện biện pháp ngăn ngừa người chưa đủ 18 tuổi tiếp cận, truy cập, tìm kiếm thông tin và mua rượu, bia trong hoạt động bán rượu, bia theo hình thức thương mại điện tử"
91/2019/nd-cp+16,91/2019/nđ-cp+16,0,Điều 16. Gây cản trở hoặc thiệt hại cho việc sử dụng đất của người khác,Điều 16. Gây cản trở hoặc thiệt hại cho việc sử dụng đất của người khác
155/2020/nd-cp+46,155/2020/nđ-cp+46,0,Điều 46. Điều kiện công ty đại chúng chào bán cổ phiếu ưu đãi kèm chứng quyền riêng lẻ,Điều 46. Điều kiện công ty đại chúng chào bán cổ phiếu ưu đãi kèm chứng quyền riêng lẻ
19/2019/nđ+1,19/2019/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
146/2018/nð-cp+32,146/2018/nđ-cp+32,0,Điều 32. Chi phí quản lý quỹ bảo hiểm y tế,Điều 32. Chi phí quản lý quỹ bảo hiểm y tế
155/2020/nd-cp+114,155/2020/nđ-cp+114,0,"Điều 114. Hồ sơ, trình tự, thủ tục tiếp tục niêm yết, đăng ký niêm yết cổ phiếu sau sáp nhập","Điều 114. Hồ sơ, trình tự, thủ tục tiếp tục niêm yết, đăng ký niêm yết cổ phiếu sau sáp nhập"
155/2020/nd-cp+269,155/2020/nđ-cp+269,0,Điều 269. Nguyên tắc áp dụng pháp luật về quản trị công ty đối với công ty đại chúng là tổ chức tín dụng,Điều 269. Nguyên tắc áp dụng pháp luật về quản trị công ty đối với công ty đại chúng là tổ chức tín dụng
63/2019/nđ-+36,63/2019/nđ-cp+36,0,"Điều 36. Hành vi vi phạm quy định của pháp luật về thực hành tiết kiệm, chống lãng phí trong quản lý, sử dụng vốn và tài sản công tại công ty trách nhiệm hữu hạn một thành viên vốn nhà nước nhưng chưa đến mức truy cứu trách nhiệm hình sự","Điều 36. Hành vi vi phạm quy định của pháp luật về thực hành tiết kiệm, chống lãng phí trong quản lý, sử dụng vốn và tài sản công tại công ty trách nhiệm hữu hạn một thành viên vốn nhà nước nhưng chưa đến mức truy cứu trách nhiệm hình sự"
102/2017/nð-cp+46,102/2017/nđ-cp+46,0,Điều 46. Hồ sơ chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở,Điều 46. Hồ sơ chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
155/2020/nd-cp+263,155/2020/nđ-cp+263,0,Điều 263. Hồ sơ điều chỉnh vốn điều lệ công ty đầu tư chứng khoán,Điều 263. Hồ sơ điều chỉnh vốn điều lệ công ty đầu tư chứng khoán
155/2020/nd-cp+283,155/2020/nđ-cp+283,0,Điều 283. Quyền và nghĩa vụ của Ủy ban kiểm toán,Điều 283. Quyền và nghĩa vụ của Ủy ban kiểm toán
24/2020/nd-cp+1,24/2020/nđ-cp+1,0,Điều 1. Phạm vi điều chỉnh,Điều 1. Phạm vi điều chỉnh
26/2014/ttlt-btc-bct+2,28/2018/tt-btc+2,0,Điều 2. Đối tượng áp dụng,Điều 2. Đối tượng áp dụng
155/2020/nd-cp+234,155/2020/nđ-cp+234,0,Điều 234. Hồ sơ đăng ký chào bán chứng chỉ quỹ đóng ra công chúng,Điều 234. Hồ sơ đăng ký chào bán chứng chỉ quỹ đóng ra công chúng
19/2019/nđ+10,19/2019/nđ-cp+10,0,Điều 10. Rút khỏi dây họ,Điều 10. Rút khỏi dây họ
146/2018/nð-cp+40,146/2018/nđ-cp+40,0,Điều 40. Điều khoản tham chiếu,Điều 40. Điều khoản tham chiếu
26/2019/tt-byt+8,55/2017/tt-byt+8,0,Điều 8. Điều Khoản tham chiếu,Điều 8. Điều khoản tham chiếu
29/2017/tt-byt+9,43/2017/tt-byt+9,0,Điều 9. Điều khoản tham chiếu,Điều 9. Điều khoản tham chiếu
146/2018/nð-cp+15,146/2018/nđ-cp+15,0,"Điều 15. Thủ tục khám bệnh, chữa bệnh bảo hiểm y tế","Điều 15. Thủ tục khám bệnh, chữa bệnh bảo hiểm y tế"
